title,content,link
800kg turtles seized in Chandpur,"The Wildlife Crime Control Unit of the forest department seized 800kg of turtles in an overnight operation in Chandpur on Monday. The turtles belonged to three freshwater species and marked the largest consignment ever confiscated by the WCCU. Wildlife inspector Ashim Mallick told New Age on Tuesday that the raid was conducted at various locations, including Kalibari Road, Doabhanga, and Shahrasti, based on intelligence reports. The seized turtles included 500kg of Sundhi tortoises, 280kg of Kari Kaita turtles, and 20kg of Yellow tortoises. Local residents and traders revealed that smugglers had been disguising the illegal turtle trade as eel, also known as Kuchia, business. WCCU officials suspected that the turtles were destined for smuggling abroad. ‘This trade is seasonal, lasting three to four months, especially when water levels recede, WCCU officer Ashim Mallick explained. The confiscated turtles would be released into natural waterbodies to ensure their conservation, he added.",https://www.newagebd.net/post/country/252506/800kg-turtles-seized-in-chandpur
CHT District Council must work for people’s welfare: Supradip,"Chittagong Hill Tracts affairs adviser Supradip Chakma on Tuesday addressed the newly appointed chairman and members of the Chittagong Hill Tracts District Council, emphasising the need for working for the people’s welfare. He was chief guest of the inaugural session of a three-day training on ‘CHT District Council Management’ at the CHT Complex on the capital’s Bailey Road, said a press release issued by the CHT affairs ministry. The adviser also stressed the need for empowering the chairpersons and members of the three hill district councils — Rangamati, Khagrachari, and Bandarban. In the training, participants will gain an understanding of various laws applicable to the three hill districts, sustainable development, district development strategies, and guidelines for managing the Hill District Council. ‘You must take on challenges, including improving the quality of education for the region’s students, developing livelihoods, alleviating poverty, promoting development while maintaining environmental balance, and addressing water scarcity,’ the adviser added. He also emphasised the importance of carrying out all activities with a thorough understanding of the state’s laws and regulations. Secretary to the CHT affairs ministry AKM Shamimul Haque Siddiqui presided over the event.",https://www.newagebd.net/post/country/252505/cht-district-council-must-work-for-peoples-welfare-supradip
Odhikar gets Asia Democracy and Human Rights Award,"Odhikar, a Bangladeshi human rights group, on Tuesday won the 19th prestigious Asia Democracy and Human Rights Award for its rights advocacy in the South Asian nation. Taiwan president Lai Ching-te presented the award to the delegation of Odhikar, said a press release. Odhikar secretary Saira Rahman Khan, director ASM Nasiruddin Elan and senior researcher Taskin Fahmina received the award at an awards ceremony held in Taipei. Earlier on November 27, Taiwan Foundation for Democracy, founder of the ADHRA, announced the award winner. Odhikar was founded by human rights activist Adilur Rahman Khan, who is currently the adviser to housing and public works, and industries ministries of the interim government.",https://www.newagebd.net/post/country/252504/odhikar-gets-asia-democracy-and-human-rights-award
Haor agriculture becoming dependent on chemicals: dialogue,"Speakers at a dialogue on Tuesday said that the reliance on chemicals for agricultural production increased in haor areas across the country. Multinational companies are playing an important role in the expansion with an ever-growing influence on crop growers. They made the observation at ‘National Haor Dialogue 2024’, organised by BARCIK, Association for Land Reform and Development and the Bangladesh Environmental Lawyers Association in the capital, said a press release issued by the ALRD. BARCIK director Syed Ali Biswas said, ‘Emphasis is being placed on commercial fisheries by leasing haor wetlands, which is leading to the destruction of natural habitats and fish sanctuaries. The diversity of 230 species of native fish is steadily declining.’ He further said that agricultural land was being filled with sand brought by floodwaters, and swamp forests, vital habitats for the region’s fish, had been destroyed. Addressing the event as chief guest, Farida Akhter, adviser to the Ministry of Fisheries and Livestock, emphasised that the responsibility for protecting the haor region should not be limited to the Ministry of Water Resources but should involve coordinated efforts by the Ministries of Agriculture, Fisheries, and Livestock. She noted that aman rice was once the primary crop in the country, but now boro rice constitutes 54 per cent of total rice production, with 18 per cent of it produced in the haor areas, where 3,62,730 fishers are registered across seven districts. Highlighting the impact of insufficient river dredging, she said that this prevented haors from accommodating water brought by flash floods. ‘Protecting the haors is an international concern, and we need to engage in discussions with India on transboundary issues affecting the haor region,’ the adviser added. Presenting a review and recommendations on the proposed draft ‘Bangladesh Haor and Wetland Protection, Development, and Management Act 2022’, ALRD programme manager Sanjida Khan Ripa said that the proposed draft granted only the director general or any officer empowered by them the authority to file cases in matters of offense and judgment, meaning complaints from the citizens will not be considered for filing cases, which contradicts the fundamental rights outlined in the constitution. She further noted that the draft law stipulates that no one can file a case against authorities or government officials if they are harmed due to actions taken in good faith under the law, which also contradicts the fundamental rights mentioned in the constitution. To protect the haor region, the speakers emphasised the strict implementation of laws and the immediate cessation of leasing haors.",https://www.newagebd.net/post/country/252503/haor-agriculture-becoming-dependent-on-chemicals-dialogue
A new beginning for NCL T20,"A new dawn in T20 cricket in Bangladesh rises as the NCL T20 league returns after 14 years. The eight-team league starts at two separate venues in Sylhet today. The only edition of the domestic T20 league so far was held in 2010 with six teams participating, where Rajshahi emerged as the champions. That was before the inception of the Bangladesh Premier League—the country’s sole franchise-based league in T20 format. But as BPL is a franchise-based league where often the foreign players dominate, another T20 tournament was always in need among the cricketers and coaches. There had been Port City T20 before the BPL and some editions of DPL T20, but none of those leagues had been held on a regular basis. Now the cricketers will have another platform to hone their skills in the shortest format of the game. The eight teams will be Dhaka, Dhaka Metro, Sylhet, Rangpur, Rajshahi, Khulna, Chattogram, and Barishal, all regulars in the first-class league NCL. All of the matches will be held at two Sylhet venues: the Sylhet International Cricket Stadium and the adjacent Outer Ground, with four matches each day in the group stage. The matches at the main ground will begin at 9:30am and 1:30pm each day, while the two matches at the outer ground begin at 9:00am and 1:00pm, respectively. In a single-league format, every team will play against each other. And after the group stage, there will be a playoff round where the format will be the same as the BPL. The third and fourth teams will face off in an eliminator match, whereas the top two will play in the first qualifier. The loser of the eliminator will be knocked out directly, whereas the winner of the first qualifier will go directly into the final. The winner of the eliminator and the loser of the first qualifier will then take on each other for second place in the final. The playoff matches and the final will be held at the Sylhet International Cricket Stadium, with the final scheduled on December 24 at 12:30pm. The tournament will see the return of the likes of Tamim Iqbal and Najmul Hossain Shanto. Tamim, the former national team captain, last played in May in the Dhaka Premier Division cricket League. Meanwhile, current national team captain Shanto was ruled out from the Test and ODI series against the West Indies due to an injury. He is supposed to lead Rajshahi. The BCB announced the eight teams and hosted several programmes ahead of the tournament. It’s reported that the champion team will receive a prize of Tk 20 lakh, whereas the runners-up will get Tk 10 lakh. T Sports will televise 18 matches, whereas all the matches will be streamed on various platforms.",https://www.newagebd.net/post/cricket/252502/a-new-beginning-for-ncl-t20
City seek CL comfort,"Manchester City’s malaise leaves the English champions in the unusual position of fretting over qualification for the knockout stages of the Champions League ahead of a tricky trip to Italian giants Juventus. City have won just once in their past nine games in all competitions, with an injury crisis and a loss of form for some of their biggest stars leading to the worst run of Pep Guardiola’s managerial career. Despite a 4-1 humbling by Sporting Lisbon and an embarrassing collapse from 3-0 up to draw 3-3 against Feyenoord, they are still in a position to qualify from the new league-phase format. They sit 17th in the 36-team table, with a top-24 finish enough to secure a place in the playoff round at the least. However, their chances of direct entry to the last 16 by finishing in the top eight look slim, with another difficult trip to Paris Saint-Germain to come in January before a home game against Club Brugge. The Champions League is even more significant for City this season with their Premier League title defence seemingly in tatters. After an unprecedented four consecutive English top-flight titles, the champions, in fourth place, trail Liverpool by eight points and Arne Slot’s men also have a game in hand. City have often hit top form down the home straight to win the league during Guardiola’s six title successes in the past seven seasons. This time the mood music around the Etihad is different, with injuries among an ageing squad taking a heavy toll. ‘The season starts difficult, it will be difficult all season,’ said Guardiola after his side’s latest stumble in a 2-2 draw at Crystal Palace on Saturday. ‘We have to survive the season, every game, try to take points, to try to win games and go forward.’ Ballon d’Or winner Rodri is the biggest miss and is unlikely to return again this season after suffering an anterior cruciate ligament injury in September. John Stones, Nathan Ake, Mateo Kovacic and Oscar Bobb are also sidelined for the trip to Turin, while Kevin De Bruyne, Ruben Dias and Phil Foden are among the big names to have missed significant chunks of the campaign so far. ‘If the squad is this short then it is always so difficult for all the players to play three days after three days,’ said midfielder Bernardo Silva. ‘With a squad of 20 players, if you only have 13 available, it is not good enough.’ City have little time to lick their wounds, with 12 games in 50 days between the Juventus clash and the end of the league phase on January 29. ‘The doctors and physios are working incredible this season like never before I have ever seen but the reality is we have few players to rotate in this period,’ said Guardiola. ‘This season will be like this. ‘Don’t feel sorry, accept the challenge and maybe at the end we will have more satisfaction about the way we behave than in other seasons when we won the titles.’ The hope for City is that they could yet be Champions League contenders if their medical room empties and they find their customary form come the decisive spell of the season in the spring. Just one win from their final three games will almost certainly guarantee qualification. All three of their opponents to come are below them in the table, with Juventus themselves on a four-game winless run and floundering in sixth place in Serie A. City need to look back just two years for inspiration. Defeats to Brentford, Southampton, Manchester United and Tottenham in the winter months of the 2022/23 campaign had Guardiola questioning whether the hunger had gone from his squad after feasting on silverware for so long. A few months later, they lifted the treble, including the club’s only Champions League to date.",https://www.newagebd.net/post/football/252501/city-seek-cl-comfort
"Contrasting fortunes for Abahani, MSC","On a day of contrasting fortunes in the Federation Cup, local giants Abahani Limited hammered Chittagong Abahani 3-0, while last edition’s runners-up, Mohammedan Sporting Club, suffered a shock 1-0 defeat to Rahmatganj Muslim Friends Society in their Group B matches at two separate venues across the country on Tuesday. Abahani went to the break with a 1-0 lead, with forward Sumon Reza giving Sky Blue outfits the lead in the 17th minute at the Shaheed Dhirendranath Dutta Stadium in Cumilla. Another forward, Mohammad Ibrahime, made it 2-0 in the 76th minute before defender Yasin Khan put the final nail in Chittagong Abahani’s coffin three minutes from the stipulated time. At the Kings Arena in the city, Rahmatganj’s defender Rajon Howladar scored the match winner in the 82nd minute, three minutes before Mohammedan were reduced to 10-man with defender Jahid Hasan Shanto receiving a straight red card. Referee Bitoraj Barua gave Shanto marching order in the 85th minute after he punched in the face of Rahmatganj’s Egyptian midfielder Mostafa Kahraba during an altercation. Abahani and Mohammedan will face off against each other in Cumilla on January 7, 2025.",https://www.newagebd.net/post/football/252500/contrasting-fortunes-for-abahani-msc-
Finance adviser hints at end to tax break,"Finance adviser Salehuddin Ahmed on Tuesday said that the tax exception culture enjoyed by industries over the years was due largely to low domestic revenue generation. ‘Days are numbered for enjoying the tax break,’ said the finance adviser at a seminar on the occasion of ‘VAT Day and VAT Week 2024’ organised by the National Board of Revenue at its head office at Agargaon in the capital Dhaka. The finance adviser said that the local industries were needed to be got rid of tax exemption facility to face the challenges the country’s graduation from the least developed countries’ bloc in 2026 would bring. Many local export-oriented industries which are now enjoying duty preferences in developed and developing countries may lose the benefit, he said. The finance adviser was also critical about the tax evasion for which the country’s tax-GDP ratio has been ridiculed as one of the lowest in the world. He suggested that tax officials should be friendly to taxpayers. He called upon all to pay taxes so that the government is able to increase allocation to health and education sectors. A World Bank report said the county’s income from value-added tax in 2018-19 could have been at least three times higher than the collection of Tk 85,000 crore had the government implemented the VAT law properly. Presided over by NBR chairman Md Abdur Rahman Khan, Finance Division secretary Md Khairuzzaman Mozumder and Federation of Bangladesh Chambers of Commerce and Industry administrator Md Hafizur Rahman spoke at the seminar. The finance secretary said the development partners often raised the issue of low tax-GDP ratio. The revenue board should conduct strong efforts to augment revenue mobilisation, he said.",https://www.newagebd.net/post/economy/252499/finance-adviser-hints-at-end-to-tax-break
"BSEC fines 20 individuals, entities Tk 134.18cr","The Bangladesh Securities and Exchange Commission on Tuesday imposed fines of total Tk 134.18 crore on 20 individuals and entities for manipulating share prices of Orion Pharma, Orion Infusions and Bangladesh Finance. The penalties were given at a commission meeting on the day, according to a BSEC press release. Among those fined, Beacon Pharmaceuticals’ chairman Nurun Nahar Karim, managing director Mohammed Ebadul Karim and executive director Risana Karim were collectively fined Tk 19.25 crore for manipulating share prices of Orion Infusions between June 21, 2022 and October 12, 2022. Investors Sohel Alam and Ekhlasur Rahman were fined Tk 18.4 crore and Tk 14.6 crore respectively for similar offenses involving Orion Infusions’ shares. Beacon Pharmaceuticals’ associated entities were also penalised for their roles in share price manipulation. Beacon Pharmaceuticals-EGF and Beacon Pharmaceuticals-EPF were fined Tk 1 crore and Tk 1.45 crore respectively, while Beacon Pharmaceuticals and Beacon Medicare faced fines of Tk 1 lakh and Tk 5.5 crore. Other violations included share price manipulation of Orion Pharma between September 21, 2021 and October 14, 2021. Nabil Feed Mills and Nabil Naba Foods were fined Tk 10 lakh each, while Aminul Islam was fined Tk 3.2 crore. The investigation extended to Bangladesh Finance Limited share prices. Protective Islami Life Insurance chairman Sameer Sekander and directors Maher Sikander and Afra Chowdhury were fined Tk 32.25 crore, Tk 52 lakh and Tk 35 lakh respectively for share price manipulation in 2021. The other penalties included Tk 7.1 crore for Anwar Galvanizing and Tk 85 lakh for City General Insurance for their involvement in Bangladesh Finance share price manipulation. Individual investors Abu Sadat Md Sayem, Anika Farheen and Abul Mobin Mollah were fined Tk 21.19 crore, Tk 7.5 crore and Tk 10 lakh respectively, for engaging in manipulative activities involving Bangladesh Finance shares. The BSEC decided to run special audits on Bangladesh Export Import Company and Shinepukur Ceramics over the five years. Both the companies are owned by Salman F Rahman, former adviser to the ousted prime minister Sheikh Hasina.",https://www.newagebd.net/post/stocks/252498/bsec-fines-20-individuals-entities-tk-134.18cr
Collective efforts needed to reform food systems,"Reforming food systems is feasible, but highly complex due to the multitude of stakeholders involved, said Johan Swinnen, director general of the International Food Policy Research Institute, on Tuesday. Speaking at the concluding session of the Annual BIDS Conference on Development 2024, organised by the Bangladesh Institute of Development Studies, Swinnen emphasised the necessity of inclusive collaboration to drive meaningful change. ‘There are far more actors involved than we often recognise within the conventional consumer, producer, and taxpayer model,’ said Swinnen, who is also the managing director of system transformations at CGIAR. ‘This complexity necessitates innovative coalitions to achieve effective transformations.’ Swinnen outlined several key aspects of food system reforms during his presentation titled ‘The Political Economy of Food System Transformation’, including search for non-traditional coalitions, saying that coalitions in food system reforms were often more complex than assumed. ‘It is crucial to identify the diverse roles of producers and consumers within value chains,’ he outlined. He also noted bundling innovations and strategies as one of the key issues for food system transformation. ‘Integrating multiple innovations and strategies is essential, not only for economic viability but also to address political concerns,’ his presentation added. He added that the inherent challenges of food system reforms involved economic and political trade-offs, further complicated by uncertainty due to the complexity of issues. Moreover, the economist said external shocks sometimes triggered reforms. The expert stressed that navigating these challenges requires coordinated efforts across sectors to foster innovation and adapt to changing global dynamics. The conference provided a platform for experts, policymakers and academics to explore pathways toward sustainable development. The discussion highlighted the intricate challenges of food system reforms, underscoring the need for diverse partnerships across sectors to address the multifaceted issues.",https://www.newagebd.net/post/mis/252497/collective-efforts-needed-to-reform-food-systems
